NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,675,51,C2,6,0,6,"2,800","4,992",1922,2,C2,0,6/1/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2,676,80,C1,20,0,20,"3,800","9,880",1926,2,C1,0,9/18/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,678,49,C3,4,0,4,"2,500","4,500",1970,2,C3,0,8/16/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,679,13,C3,4,0,4,"2,500","2,760",1910,2,C3,0,4/27/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2,679,50,C1,24,0,24,"3,750","13,775",1915,2,C1,"3,575,000",8/11/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,679,67,C2,6,0,6,"2,500","4,650",1915,2,C2,"1,650,000",4/25/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,688,25,C2,6,0,6,"5,300","4,500",1929,2,C2,"1,180,000",2/10/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,691,8,C2,6,0,6,"2,500","3,750",1929,2,C2,"1,750,000",7/24/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,691,52,C2,6,0,6,"2,500","3,780",1928,2,C2,"1,500,000",11/16/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,691,64,C2,6,0,6,"2,500","3,780",1928,2,C2,"1,100,000",11/17/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,691,65,C2,6,0,6,"2,500","3,780",1928,2,C2,"1,875,500",2/27/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,693,142,C3,4,0,4,"2,200","3,300",1972,2,C3,0,11/6/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,693,143,C3,4,0,4,"2,250","3,300",1972,2,C3,0,7/19/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2B,696,47,C1,10,0,10,"2,725","5,019",1924,2,C1,0,5/6/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2B,696,48,C1,10,0,10,"2,725","5,019",1924,2,C1,"2,250,000",3/30/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,697,87,C2,6,0,6,"2,800","5,570",1928,2,C2,"1,725,000",3/13/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,697,94,C2,6,0,6,"2,800","5,262",1928,2,C2,0,7/20/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,701,12,C2,6,0,6,"2,425","3,480",1928,2,C2,0,3/30/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,701,14,C3,4,0,4,"3,395","5,958",1928,2,C3,0,3/30/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,703,34,C2,6,0,6,"2,500","3,930",1925,2,C2,0,3/31/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,703,35,C2,6,0,6,"2,500","3,930",1929,2,C2,0,3/31/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,707,11,C3,4,0,4,"2,500","3,242",1928,2,C3,0,3/17/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,707,50,C2,5,0,5,"2,500","2,640",1928,2,C2,0,2/21/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,713,77,C2,6,0,6,"2,742","5,406",1928,2,C2,0,5/23/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2B,713,101,C1,9,0,9,"2,200","5,295",1926,2,C1,"1,600,000",12/8/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,715,5,C2,6,0,6,"2,288","4,410",1928,2,C2,0,7/12/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,715,6,C2,6,0,6,"2,340","4,410",1928,2,C2,"1,600,000",3/7/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2B,715,43,C1,8,0,8,"2,520","4,878",1912,2,C1,"235,000",9/8/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,723,30,C3,4,0,4,"2,900","3,465",1972,2,C3,0,2/10/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2,727,29,C1,24,0,24,"7,500","14,680",1953,2,C1,"4,100,000",2/15/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,731,23,C3,4,0,4,"2,475","2,440",1925,2,C3,"1,450,000",3/31/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,734,9,C2,6,0,6,"2,700","5,550",1928,2,C2,0,3/14/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,734,24,C2,6,0,6,"2,700","5,550",1928,2,C2,0,3/9/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,783,37,C2,6,0,6,"2,500","3,780",1922,2,C2,"1,837,500",3/13/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,794,57,C2,6,0,6,"2,500","2,550",1900,2,C2,0,4/18/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,797,59,C3,4,0,4,"2,500","3,300",1923,2,C3,0,8/17/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,809,16,C2,5,0,5,"2,533","3,876",1931,2,C2,0,11/3/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,819,74,C3,4,0,4,"2,500","2,520",1931,2,C3,0,10/6/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,824,25,C3,4,0,4,"2,500","4,000",1925,2,C3,0,10/24/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2,829,1,C7,21,4,25,"7,602","15,844",1926,2,C7,"8,900,000",12/19/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2,829,1,C7,21,4,25,"7,602","15,844",1926,2,C7,0,11/21/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,835,54,C3,4,0,4,"2,432","4,490",1915,2,C3,"950,000",7/10/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,840,40,C3,4,0,4,"2,500","3,276",1931,2,C3,0,8/3/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2B,841,29,C1,9,0,9,"5,000","6,400",1924,2,C1,0,11/17/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,841,59,C2,6,0,6,"2,700","4,950",1931,2,C2,"637,500",8/15/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,849,84,C3,4,0,4,"2,500","3,500",1931,2,C3,"1,825,000",3/8/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,854,75,C2,6,0,6,"2,273","4,680",1931,2,C2,0,1/5/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,856,16,C2,6,0,6,"2,160","3,600",1931,2,C2,0,10/9/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,872,34,C2,6,0,6,"2,735","4,320",2002,2,C2,0,8/2/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,872,34,C2,6,0,6,"2,735","4,320",2002,2,C2,0,8/14/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,872,34,C2,6,0,6,"2,735","4,320",2002,2,C2,"800,000",7/10/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,884,45,C2,6,0,6,"2,002","3,900",1931,2,C2,0,5/10/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,896,7,C2,6,0,6,"2,558","5,160",1931,2,C2,"1,590,000",6/27/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2,899,10,C1,12,0,12,"2,297","6,980",1931,2,C1,0,1/9/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,901,1,C3,4,0,4,"5,316","2,634",1940,2,C3,"2,725,000",11/29/2023
ASTORIA,07 RENTALS - WALKUP APARTMENTS,2A,902,125,C3,4,0,4,"3,133","3,684",1966,2,C3,0,4/5/2023
ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,2,579,40,D1,28,0,28,"8,016","26,320",2022,2,D1,0,6/14/2023
ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,2,579,41,D1,14,0,14,"3,983","13,115",2022,2,D1,0,6/14/2023
ASTORIA,08 RENTALS - ELEVATOR APARTMENTS,2,916,10,D6,294,1,295,"147,926","362,533",2023,2,D6,10,11/3/2023
ASTORIA,09 COOPS - WALKUP APARTMENTS,2,578,20,C6,,,,,,1928,2,C6,"510,000",10/25/2023
ASTORIA,09 COOPS - WALKUP APARTMENTS,2,654,24,C6,,,,,,1929,2,C6,"600,000",11/6/2023
ASTORIA,09 COOPS - WALKUP APARTMENTS,2,654,29,C6,,,,,,1929,2,C6,"920,000",6/27/2023
ASTORIA,09 COOPS - WALKUP APARTMENTS,2,654,34,C6,,,,,,1929,2,C6,"575,000",4/27/2023
ASTORIA,09 COOPS - WALKUP APARTMENTS,2,654,39,C6,,,,,,1929,2,C6,"795,000",5/23/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"440,000",8/28/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"637,000",10/25/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"634,000",10/25/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,0,6/29/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,0,12/21/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,0,8/22/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"475,000",7/26/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"490,000",10/27/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,0,10/27/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,0,10/27/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"555,000",2/23/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"600,000",9/18/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"606,500",11/15/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"445,000",5/8/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,0,12/21/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,0,9/18/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"499,000",6/16/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"480,000",12/6/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"419,000",2/13/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"255,000",10/2/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,"595,676",1/27/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,528,50,D4,,,,,,1958,2,D4,0,9/20/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,534,15,D4,,,,,,1914,2,D4,"348,000",1/30/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,534,15,D4,,,,,,1914,2,D4,"340,000",1/10/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,534,15,D4,,,,,,1914,2,D4,"298,000",10/3/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,534,15,D4,,,,,,1914,2,D4,"345,000",9/5/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,534,15,D4,,,,,,1914,2,D4,"295,000",3/22/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"545,000",1/30/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,0,8/18/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"490,000",8/15/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"460,000",7/31/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,0,9/19/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,0,4/26/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"500,000",11/15/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"600,000",3/22/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"360,000",4/20/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"635,000",5/16/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"394,500",2/15/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"360,000",2/6/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"389,000",10/30/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"350,000",4/28/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"500,000",10/23/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"450,000",3/16/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"385,000",9/27/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"660,000",1/20/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"540,000",9/13/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"374,000",5/11/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,0,11/17/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"360,000",9/14/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"368,600",3/6/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"395,000",8/15/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"370,000",8/23/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"390,000",11/17/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"395,000",4/12/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"355,000",10/31/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"370,000",10/13/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"380,000",12/5/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"561,500",4/14/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,0,3/31/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"485,000",9/6/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,0,8/28/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,557,3,D4,,,,,,1950,2,D4,"505,000",2/10/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,579,18,D4,,,,,,1960,2,D4,"460,000",2/2/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,579,18,D4,,,,,,1960,2,D4,0,5/17/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,579,18,D4,,,,,,1960,2,D4,"294,060",6/15/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,579,18,D4,,,,,,1960,2,D4,"661,863",5/16/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,579,55,D4,,,,,,1939,2,D4,0,8/8/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,579,55,D4,,,,,,1939,2,D4,"761,889",7/26/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,709,28,D4,,,,,,1930,2,D4,"335,000",7/11/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,709,28,D4,,,,,,1930,2,D4,"237,500",1/24/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,709,28,D4,,,,,,1930,2,D4,"255,000",5/24/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,709,28,D4,,,,,,1930,2,D4,"397,000",9/27/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,709,28,D4,,,,,,1930,2,D4,"360,000",5/30/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,709,28,D4,,,,,,1930,2,D4,"574,000",8/3/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,709,28,D4,,,,,,1930,2,D4,"532,530",7/19/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,709,28,D4,,,,,,1930,2,D4,"165,000",4/19/2023
ASTORIA,10 COOPS - ELEVATOR APARTMENTS,2,709,28,D4,,,,,,1930,2,D4,"341,100",6/6/2023
ASTORIA,11 SPECIAL CONDO BILLING LOTS,2,654,1203,RR,11,0,11,"4,750","11,413",2017,2,RR,"9,150,000",8/29/2023
ASTORIA,12 CONDOS - WALKUP APARTMENTS,2,518,1005,R2,1,,1,,,,2,R2,"480,000",11/13/2023
ASTORIA,12 CONDOS - WALKUP APARTMENTS,2,518,1011,R2,1,,1,,,2004,2,R2,"1,125,000",5/1/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,503,1105,R4,1,,1,,,2007,2,R4,"1,070,000",8/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,503,1121,R4,1,,1,,,2007,2,R4,"925,000",5/5/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,503,1122,R4,1,,1,,,2007,2,R4,"700,000",4/20/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,503,1123,R4,1,,1,,,2007,2,R4,"695,000",5/24/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,503,1156,R4,1,,1,,,2007,2,R4,0,2/16/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,503,1170,R4,1,,1,,,2007,2,R4,"873,000",10/31/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,504,1032,R4,1,,1,,,2006,2,R4,"580,000",9/7/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,504,1053,R4,1,,1,,,2006,2,R4,1,4/7/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,504,1070,R4,1,,1,,,2006,2,R4,"550,000",12/5/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1039,R4,1,,1,,,2018,2,R4,"850,239",4/14/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1040,R4,1,,1,,,2018,2,R4,"780,000",10/23/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1046,R4,1,,1,,,2018,2,R4,"650,990",11/14/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1048,R4,1,,1,,,2018,2,R4,"728,049",10/19/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1050,R4,1,,1,,,2018,2,R4,"738,231",3/31/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1051,R4,1,,1,,,2018,2,R4,"640,000",10/17/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1053,R4,1,,1,,,2018,2,R4,"661,863",5/19/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1054,R4,1,,1,,,2018,2,R4,"690,000",11/1/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1055,R4,1,,1,,,2018,2,R4,"720,000",8/25/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1056,R4,1,,1,,,2018,2,R4,"672,500",10/19/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1058,R4,1,,1,,,2018,2,R4,"682,228",6/9/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,513,1061,R4,1,,1,,,2018,2,R4,"666,954",5/18/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1029,R4,1,,1,,,2011,2,R4,"387,000",12/15/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1072,R4,1,,1,,,2011,2,R4,"623,169",5/25/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1104,R4,1,,1,,,2011,2,R4,"612,000",8/7/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1124,R4,1,,1,,,2011,2,R4,"650,662",3/15/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1126,R4,1,,1,,,2011,2,R4,"631,900",11/6/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1134,R4,1,,1,,,2011,2,R4,"415,739",5/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1138,R4,1,,1,,,2011,2,R4,"609,300",8/18/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1156,R4,1,,1,,,2011,2,R4,"404,586",3/16/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1159,R4,1,,1,,,2011,2,R4,"699,000",9/29/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1161,R4,1,,1,,,2011,2,R4,"456,300",11/6/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1163,R4,1,,1,,,2011,2,R4,"450,000",11/21/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1185,R4,1,,1,,,2011,2,R4,"441,000",8/23/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1186,R4,1,,1,,,2011,2,R4,"886,184",7/28/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1187,R4,1,,1,,,2011,2,R4,"456,300",9/26/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,519,1192,R4,1,,1,,,2011,2,R4,"405,599",3/15/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,533,1108,R4,1,,1,,,2021,2,R4,"799,326",11/15/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,533,1112,R4,1,,1,,,2021,2,R4,"840,056",11/6/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,533,1116,R4,1,,1,,,2021,2,R4,"851,257",9/1/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,533,1120,R4,1,,1,,,2021,2,R4,"860,421",9/22/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,533,1121,R4,1,,1,,,2021,2,R4,"680,000",10/26/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,533,1122,R4,1,,1,,,2021,2,R4,"787,000",9/21/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,533,1124,R4,1,,1,,,2021,2,R4,"860,421",9/22/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,533,1125,R4,1,,1,,,2021,2,R4,"595,676",9/25/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,533,1128,R4,1,,1,,,2021,2,R4,"900,000",10/20/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,534,1024,R4,1,,1,,,2007,2,R4,0,10/4/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,534,1135,R4,1,,1,,,2019,2,R4,0,11/4/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,539,1013,R4,1,,1,,,2005,2,R4,"375,000",9/29/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,539,1018,R4,1,,1,,,2005,2,R4,"650,000",12/8/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,539,1020,R4,1,,1,,,2005,2,R4,"395,000",12/12/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,539,1022,R4,1,,1,,,2005,2,R4,"610,000",1/17/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,549,1102,R4,1,,1,,,2007,2,R4,"775,000",4/24/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,549,1105,R4,1,,1,,,2007,2,R4,"645,000",4/24/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,549,1207,R4,1,,1,,,2014,2,R4,"725,000",7/28/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1002,R4,1,,1,,,2017,2,R4,0,4/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1004,R4,1,,1,,,2017,2,R4,0,4/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1006,R4,1,,1,,,2017,2,R4,0,4/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1021,R4,1,,1,,,2017,2,R4,0,4/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1023,R4,1,,1,,,2017,2,R4,"855,000",11/8/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1027,R4,1,,1,,,2017,2,R4,0,4/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1034,R4,1,,1,,,2017,2,R4,0,4/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1042,R4,1,,1,,,2017,2,R4,0,4/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1048,R4,1,,1,,,2017,2,R4,0,4/11/2023
ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,2,551,1051,R4,1,,1,,,2017,2,R4,0,4/11/2023
